Community Area,Date_Day,Year,Month,Quarter,DayOfWeek,IsWeekend,Season,CrimeCount,Rolling7d
49.0,2009-12-31,2009,12,4,3,0,Winter,1,2.0
49.0,2010-01-01,2010,1,1,4,0,Winter,5,1.8571428571428572
49.0,2010-01-02,2010,1,1,5,1,Winter,2,2.4285714285714284
49.0,2010-01-03,2010,1,1,6,1,Winter,2,2.4285714285714284
49.0,2010-01-04,2010,1,1,0,0,Winter,6,2.142857142857143
49.0,2010-01-05,2010,1,1,1,0,Winter,1,2.7142857142857144
49.0,2010-01-06,2010,1,1,2,0,Winter,5,2.7142857142857144
49.0,2010-01-07,2010,1,1,3,0,Winter,2,3.142857142857143
49.0,2010-01-08,2010,1,1,4,0,Winter,8,3.2857142857142856
49.0,2010-01-09,2010,1,1,5,1,Winter,1,3.7142857142857144
49.0,2010-01-10,2010,1,1,6,1,Winter,2,3.5714285714285716
49.0,2010-01-11,2010,1,1,0,0,Winter,4,3.5714285714285716
49.0,2010-01-12,2010,1,1,1,0,Winter,4,3.2857142857142856
49.0,2010-01-13,2010,1,1,2,0,Winter,1,3.7142857142857144
49.0,2010-01-14,2010,1,1,3,0,Winter,4,3.142857142857143
49.0,2010-01-15,2010,1,1,4,0,Winter,2,3.4285714285714284
49.0,2010-01-16,2010,1,1,5,1,Winter,2,2.5714285714285716
49.0,2010-01-17,2010,1,1,6,1,Winter,2,2.7142857142857144
49.0,2010-01-18,2010,1,1,0,0,Winter,5,2.7142857142857144
49.0,2010-01-19,2010,1,1,1,0,Winter,6,2.857142857142857
49.0,2010-01-20,2010,1,1,2,0,Winter,5,3.142857142857143
49.0,2010-01-21,2010,1,1,3,0,Winter,7,3.7142857142857144
49.0,2010-01-22,2010,1,1,4,0,Winter,9,4.142857142857143
49.0,2010-01-23,2010,1,1,5,1,Winter,6,5.142857142857143
49.0,2010-01-24,2010,1,1,6,1,Winter,1,5.714285714285714
49.0,2010-01-25,2010,1,1,0,0,Winter,4,5.571428571428571
49.0,2010-01-26,2010,1,1,1,0,Winter,3,5.428571428571429
49.0,2010-01-27,2010,1,1,2,0,Winter,2,5.0
49.0,2010-01-28,2010,1,1,3,0,Winter,4,4.571428571428571
49.0,2010-01-29,2010,1,1,4,0,Winter,1,4.142857142857143
49.0,2010-01-30,2010,1,1,5,1,Winter,1,3.0
49.0,2010-01-31,2010,1,1,6,1,Winter,2,2.2857142857142856
49.0,2010-02-01,2010,2,1,0,0,Winter,1,2.4285714285714284
49.0,2010-02-02,2010,2,1,1,0,Winter,7,2.0
49.0,2010-02-03,2010,2,1,2,0,Winter,8,2.5714285714285716
49.0,2010-02-04,2010,2,1,3,0,Winter,2,3.4285714285714284
49.0,2010-02-05,2010,2,1,4,0,Winter,4,3.142857142857143
49.0,2010-02-06,2010,2,1,5,1,Winter,2,3.5714285714285716
49.0,2010-02-07,2010,2,1,6,1,Winter,5,3.7142857142857144
49.0,2010-02-08,2010,2,1,0,0,Winter,2,4.142857142857143
49.0,2010-02-09,2010,2,1,1,0,Winter,3,4.285714285714286
49.0,2010-02-10,2010,2,1,2,0,Winter,3,3.7142857142857144
49.0,2010-02-11,2010,2,1,3,0,Winter,4,3.0
49.0,2010-02-12,2010,2,1,4,0,Winter,3,3.2857142857142856
49.0,2010-02-13,2010,2,1,5,1,Winter,2,3.142857142857143
49.0,2010-02-14,2010,2,1,6,1,Winter,2,3.142857142857143
49.0,2010-02-15,2010,2,1,0,0,Winter,4,2.7142857142857144
49.0,2010-02-16,2010,2,1,1,0,Winter,4,3.0
49.0,2010-02-17,2010,2,1,2,0,Winter,5,3.142857142857143
49.0,2010-02-18,2010,2,1,3,0,Winter,1,3.4285714285714284
49.0,2010-02-19,2010,2,1,4,0,Winter,6,3.0
49.0,2010-02-20,2010,2,1,5,1,Winter,4,3.4285714285714284
49.0,2010-02-21,2010,2,1,6,1,Winter,3,3.7142857142857144
49.0,2010-02-23,2010,2,1,1,0,Winter,7,3.857142857142857
49.0,2010-02-24,2010,2,1,2,0,Winter,7,4.285714285714286
49.0,2010-02-25,2010,2,1,3,0,Winter,5,4.714285714285714
49.0,2010-02-26,2010,2,1,4,0,Winter,7,4.714285714285714
49.0,2010-02-27,2010,2,1,5,1,Winter,3,5.571428571428571
49.0,2010-02-28,2010,2,1,6,1,Winter,3,5.142857142857143
49.0,2010-03-01,2010,3,1,0,0,Spring,4,5.0
49.0,2010-03-02,2010,3,1,1,0,Spring,4,5.142857142857143
49.0,2010-03-03,2010,3,1,2,0,Spring,5,4.714285714285714
49.0,2010-03-04,2010,3,1,3,0,Spring,4,4.428571428571429
49.0,2010-03-05,2010,3,1,4,0,Spring,4,4.285714285714286
49.0,2010-03-07,2010,3,1,6,1,Spring,6,3.857142857142857
49.0,2010-03-08,2010,3,1,0,0,Spring,4,4.285714285714286
49.0,2010-03-09,2010,3,1,1,0,Spring,5,4.428571428571429
49.0,2010-03-10,2010,3,1,2,0,Spring,6,4.571428571428571
49.0,2010-03-11,2010,3,1,3,0,Spring,5,4.857142857142857
49.0,2010-03-12,2010,3,1,4,0,Spring,9,4.857142857142857
49.0,2010-03-13,2010,3,1,5,1,Spring,6,5.571428571428571
49.0,2010-03-14,2010,3,1,6,1,Spring,8,5.857142857142857
49.0,2010-03-15,2010,3,1,0,0,Spring,8,6.142857142857143
49.0,2010-03-16,2010,3,1,1,0,Spring,6,6.714285714285714
49.0,2010-03-17,2010,3,1,2,0,Spring,3,6.857142857142857
49.0,2010-03-18,2010,3,1,3,0,Spring,3,6.428571428571429
49.0,2010-03-20,2010,3,1,5,1,Spring,2,6.142857142857143
49.0,2010-03-21,2010,3,1,6,1,Spring,6,5.142857142857143
49.0,2010-03-22,2010,3,1,0,0,Spring,5,5.142857142857143
49.0,2010-03-23,2010,3,1,1,0,Spring,6,4.714285714285714
49.0,2010-03-24,2010,3,1,2,0,Spring,5,4.428571428571429
49.0,2010-03-25,2010,3,1,3,0,Spring,12,4.285714285714286
49.0,2010-03-26,2010,3,1,4,0,Spring,4,5.571428571428571
49.0,2010-03-27,2010,3,1,5,1,Spring,5,5.714285714285714
49.0,2010-03-28,2010,3,1,6,1,Spring,3,6.142857142857143
49.0,2010-03-29,2010,3,1,0,0,Spring,8,5.714285714285714
49.0,2010-03-30,2010,3,1,1,0,Spring,6,6.142857142857143
49.0,2010-03-31,2010,3,1,2,0,Spring,3,6.142857142857143
49.0,2010-04-01,2010,4,2,3,0,Spring,6,5.857142857142857
49.0,2010-04-02,2010,4,2,4,0,Spring,3,5.0
49.0,2010-04-03,2010,4,2,5,1,Spring,1,4.857142857142857
49.0,2010-04-04,2010,4,2,6,1,Spring,3,4.285714285714286
49.0,2010-04-05,2010,4,2,0,0,Spring,2,4.285714285714286
49.0,2010-04-06,2010,4,2,1,0,Spring,4,3.4285714285714284
49.0,2010-04-07,2010,4,2,2,0,Spring,1,3.142857142857143
49.0,2010-04-08,2010,4,2,3,0,Spring,8,2.857142857142857
49.0,2010-04-09,2010,4,2,4,0,Spring,3,3.142857142857143
49.0,2010-04-10,2010,4,2,5,1,Spring,6,3.142857142857143
49.0,2010-04-11,2010,4,2,6,1,Spring,2,3.857142857142857
49.0,2010-04-12,2010,4,2,0,0,Spring,2,3.7142857142857144
49.0,2010-04-13,2010,4,2,1,0,Spring,4,3.7142857142857144
49.0,2010-04-14,2010,4,2,2,0,Spring,3,3.7142857142857144
49.0,2010-04-15,2010,4,2,3,0,Spring,2,4.0
49.0,2010-04-16,2010,4,2,4,0,Spring,3,3.142857142857143
49.0,2010-04-17,2010,4,2,5,1,Spring,3,3.142857142857143
49.0,2010-04-18,2010,4,2,6,1,Spring,6,2.7142857142857144
49.0,2010-04-19,2010,4,2,0,0,Spring,2,3.2857142857142856
49.0,2010-04-20,2010,4,2,1,0,Spring,3,3.2857142857142856
49.0,2010-04-21,2010,4,2,2,0,Spring,4,3.142857142857143
49.0,2010-04-22,2010,4,2,3,0,Spring,1,3.2857142857142856
49.0,2010-04-23,2010,4,2,4,0,Spring,4,3.142857142857143
49.0,2010-04-24,2010,4,2,5,1,Spring,2,3.2857142857142856
49.0,2010-04-26,2010,4,2,0,0,Spring,6,3.142857142857143
49.0,2010-04-27,2010,4,2,1,0,Spring,1,3.142857142857143
49.0,2010-08-12,2010,8,3,3,0,Summer,1,3.0
49.0,2010-10-27,2010,10,4,2,0,Fall,1,2.7142857142857144
49.0,2011-03-01,2011,3,1,1,0,Spring,1,2.2857142857142856
49.0,2011-05-26,2011,5,2,3,0,Spring,1,2.2857142857142856
49.0,2012-01-10,2012,1,1,1,0,Winter,1,1.8571428571428572
49.0,2012-07-28,2012,7,3,5,1,Summer,1,1.7142857142857142
49.0,2012-09-01,2012,9,3,5,1,Fall,1,1.0
49.0,2013-03-02,2013,3,1,5,1,Spring,1,1.0
49.0,2013-09-12,2013,9,3,3,0,Fall,1,1.0
49.0,2014-01-03,2014,1,1,4,0,Winter,1,1.0
49.0,2014-06-02,2014,6,2,0,0,Summer,1,1.0
49.0,2014-06-21,2014,6,2,5,1,Summer,1,1.0
49.0,2014-08-17,2014,8,3,6,1,Summer,1,1.0
49.0,2014-10-08,2014,10,4,2,0,Fall,1,1.0
49.0,2014-12-12,2014,12,4,4,0,Winter,1,1.0
49.0,2015-03-09,2015,3,1,0,0,Spring,1,1.0
49.0,2015-03-11,2015,3,1,2,0,Spring,1,1.0
49.0,2015-08-25,2015,8,3,1,0,Summer,1,1.0
49.0,2015-09-20,2015,9,3,6,1,Fall,1,1.0
49.0,2015-11-18,2015,11,4,2,0,Fall,1,1.0
49.0,2016-03-18,2016,3,1,4,0,Spring,1,1.0
49.0,2016-12-12,2016,12,4,0,0,Winter,1,1.0
49.0,2017-05-12,2017,5,2,4,0,Spring,1,1.0
49.0,2018-01-02,2018,1,1,1,0,Winter,1,1.0
49.0,2018-04-18,2018,4,2,2,0,Spring,1,1.0
49.0,2018-07-09,2018,7,3,0,0,Summer,1,1.0
49.0,2018-07-21,2018,7,3,5,1,Summer,1,1.0
49.0,2018-10-21,2018,10,4,6,1,Fall,1,1.0
49.0,2019-04-26,2019,4,2,4,0,Spring,1,1.0
49.0,2019-07-07,2019,7,3,6,1,Summer,1,1.0
49.0,2019-07-23,2019,7,3,1,0,Summer,1,1.0
49.0,2019-07-24,2019,7,3,2,0,Summer,1,1.0
49.0,2019-08-03,2019,8,3,5,1,Summer,1,1.0
49.0,2019-11-01,2019,11,4,4,0,Fall,1,1.0
49.0,2019-12-05,2019,12,4,3,0,Winter,1,1.0
49.0,2020-06-29,2020,6,2,0,0,Summer,1,1.0
49.0,2020-07-06,2020,7,3,0,0,Summer,1,1.0
49.0,2020-09-22,2020,9,3,1,0,Fall,1,1.0
49.0,2020-12-25,2020,12,4,4,0,Winter,1,1.0
49.0,2021-02-25,2021,2,1,3,0,Winter,1,1.0
49.0,2021-04-25,2021,4,2,6,1,Spring,1,1.0
49.0,2021-09-01,2021,9,3,2,0,Fall,1,1.0
49.0,2021-10-11,2021,10,4,0,0,Fall,1,1.0
49.0,2021-11-24,2021,11,4,2,0,Fall,1,1.0
49.0,2022-01-07,2022,1,1,4,0,Winter,1,1.0
49.0,2022-04-27,2022,4,2,2,0,Spring,1,1.0
49.0,2022-04-30,2022,4,2,5,1,Spring,1,1.0
49.0,2022-05-22,2022,5,2,6,1,Spring,1,1.0
49.0,2022-07-23,2022,7,3,5,1,Summer,1,1.0
49.0,2022-11-17,2022,11,4,3,0,Fall,1,1.0
49.0,2022-11-21,2022,11,4,0,0,Fall,1,1.0
49.0,2022-12-10,2022,12,4,5,1,Winter,1,1.0
49.0,2023-01-01,2023,1,1,6,1,Winter,1,1.0
49.0,2023-02-08,2023,2,1,2,0,Winter,1,1.0
49.0,2023-02-23,2023,2,1,3,0,Winter,1,1.0
49.0,2023-02-26,2023,2,1,6,1,Winter,1,1.0
49.0,2023-03-06,2023,3,1,0,0,Spring,1,1.0
49.0,2023-04-27,2023,4,2,3,0,Spring,1,1.0
49.0,2023-07-02,2023,7,3,6,1,Summer,1,1.0
49.0,2023-07-22,2023,7,3,5,1,Summer,1,1.0
49.0,2023-07-31,2023,7,3,0,0,Summer,1,1.0
49.0,2023-08-15,2023,8,3,1,0,Summer,1,1.0
49.0,2023-08-26,2023,8,3,5,1,Summer,1,1.0
49.0,2023-08-27,2023,8,3,6,1,Summer,1,1.0
49.0,2023-08-28,2023,8,3,0,0,Summer,1,1.0
49.0,2023-09-06,2023,9,3,2,0,Fall,4,1.0
49.0,2023-09-07,2023,9,3,3,0,Fall,2,1.4285714285714286
49.0,2023-09-08,2023,9,3,4,0,Fall,3,1.5714285714285714
49.0,2023-09-09,2023,9,3,5,1,Fall,1,1.8571428571428572
49.0,2023-09-10,2023,9,3,6,1,Fall,1,1.8571428571428572
49.0,2023-09-11,2023,9,3,0,0,Fall,1,1.8571428571428572
49.0,2023-09-13,2023,9,3,2,0,Fall,4,1.8571428571428572
49.0,2023-09-14,2023,9,3,3,0,Fall,2,2.2857142857142856
49.0,2023-09-16,2023,9,3,5,1,Fall,1,2.0
49.0,2023-09-18,2023,9,3,0,0,Fall,1,1.8571428571428572
49.0,2023-09-20,2023,9,3,2,0,Fall,3,1.5714285714285714
49.0,2023-09-21,2023,9,3,3,0,Fall,2,1.8571428571428572
49.0,2023-09-22,2023,9,3,4,0,Fall,1,2.0
49.0,2023-09-23,2023,9,3,5,1,Fall,2,2.0
49.0,2023-09-24,2023,9,3,6,1,Fall,2,1.7142857142857142
49.0,2023-09-25,2023,9,3,0,0,Fall,2,1.7142857142857142
49.0,2023-09-26,2023,9,3,1,0,Fall,2,1.8571428571428572
49.0,2023-09-27,2023,9,3,2,0,Fall,1,2.0
49.0,2023-09-28,2023,9,3,3,0,Fall,2,1.7142857142857142
49.0,2023-09-29,2023,9,3,4,0,Fall,2,1.7142857142857142
49.0,2023-09-30,2023,9,3,5,1,Fall,2,1.8571428571428572
49.0,2023-10-03,2023,10,4,1,0,Fall,2,1.8571428571428572
49.0,2023-10-05,2023,10,4,3,0,Fall,1,1.8571428571428572
49.0,2023-10-07,2023,10,4,5,1,Fall,1,1.7142857142857142
49.0,2023-10-08,2023,10,4,6,1,Fall,1,1.5714285714285714
49.0,2023-10-09,2023,10,4,0,0,Fall,2,1.5714285714285714
49.0,2023-10-11,2023,10,4,2,0,Fall,1,1.5714285714285714
49.0,2023-10-12,2023,10,4,3,0,Fall,1,1.4285714285714286
49.0,2023-10-13,2023,10,4,4,0,Fall,2,1.2857142857142858
49.0,2023-10-15,2023,10,4,6,1,Fall,3,1.2857142857142858
49.0,2023-10-16,2023,10,4,0,0,Fall,1,1.5714285714285714
49.0,2023-10-18,2023,10,4,2,0,Fall,3,1.5714285714285714
49.0,2023-10-19,2023,10,4,3,0,Fall,3,1.8571428571428572
49.0,2023-10-21,2023,10,4,5,1,Fall,2,2.0
49.0,2023-10-23,2023,10,4,0,0,Fall,2,2.142857142857143
49.0,2023-10-24,2023,10,4,1,0,Fall,1,2.2857142857142856
49.0,2023-10-28,2023,10,4,5,1,Fall,1,2.142857142857143
49.0,2023-10-29,2023,10,4,6,1,Fall,1,1.8571428571428572
49.0,2023-10-30,2023,10,4,0,0,Fall,3,1.8571428571428572
49.0,2023-10-31,2023,10,4,1,0,Fall,1,1.8571428571428572
49.0,2023-11-01,2023,11,4,2,0,Fall,2,1.5714285714285714
49.0,2023-11-02,2023,11,4,3,0,Fall,1,1.5714285714285714
49.0,2023-11-03,2023,11,4,4,0,Fall,1,1.4285714285714286
49.0,2023-11-04,2023,11,4,5,1,Fall,2,1.4285714285714286
49.0,2023-11-05,2023,11,4,6,1,Fall,1,1.5714285714285714
49.0,2023-11-06,2023,11,4,0,0,Fall,1,1.5714285714285714
49.0,2023-11-07,2023,11,4,1,0,Fall,1,1.2857142857142858
49.0,2023-11-08,2023,11,4,2,0,Fall,4,1.2857142857142858
49.0,2023-11-09,2023,11,4,3,0,Fall,1,1.5714285714285714
49.0,2023-11-10,2023,11,4,4,0,Fall,1,1.5714285714285714
49.0,2023-11-12,2023,11,4,6,1,Fall,2,1.5714285714285714
49.0,2023-11-13,2023,11,4,0,0,Fall,3,1.5714285714285714
49.0,2023-11-14,2023,11,4,1,0,Fall,1,1.8571428571428572
49.0,2023-11-15,2023,11,4,2,0,Fall,1,1.8571428571428572
49.0,2023-11-17,2023,11,4,4,0,Fall,2,1.8571428571428572
49.0,2023-11-18,2023,11,4,5,1,Fall,1,1.5714285714285714
49.0,2023-11-20,2023,11,4,0,0,Fall,2,1.5714285714285714
49.0,2023-11-21,2023,11,4,1,0,Fall,1,1.7142857142857142
49.0,2023-11-25,2023,11,4,5,1,Fall,2,1.5714285714285714
49.0,2023-11-28,2023,11,4,1,0,Fall,3,1.4285714285714286
49.0,2023-11-29,2023,11,4,2,0,Fall,1,1.7142857142857142
49.0,2023-11-30,2023,11,4,3,0,Fall,1,1.7142857142857142
49.0,2023-12-01,2023,12,4,4,0,Winter,1,1.5714285714285714
49.0,2023-12-02,2023,12,4,5,1,Winter,1,1.5714285714285714
49.0,2023-12-03,2023,12,4,6,1,Winter,2,1.4285714285714286
49.0,2023-12-04,2023,12,4,0,0,Winter,1,1.5714285714285714
49.0,2023-12-05,2023,12,4,1,0,Winter,2,1.4285714285714286
49.0,2023-12-06,2023,12,4,2,0,Winter,1,1.2857142857142858
49.0,2023-12-09,2023,12,4,5,1,Winter,3,1.2857142857142858
49.0,2023-12-11,2023,12,4,0,0,Winter,1,1.5714285714285714
49.0,2023-12-12,2023,12,4,1,0,Winter,1,1.5714285714285714
49.0,2023-12-14,2023,12,4,3,0,Winter,1,1.5714285714285714
49.0,2023-12-18,2023,12,4,0,0,Winter,1,1.4285714285714286
49.0,2023-12-19,2023,12,4,1,0,Winter,1,1.4285714285714286
49.0,2024-01-09,2024,1,1,1,0,Winter,1,1.2857142857142858
49.0,2024-02-11,2024,2,1,6,1,Winter,1,1.2857142857142858
49.0,2024-03-14,2024,3,1,3,0,Spring,1,1.0
49.0,2025-02-21,2025,2,1,4,0,Winter,1,1.0
49.0,2025-06-07,2025,6,2,5,1,Summer,1,1.0
49.0,2025-08-23,2025,8,3,5,1,Summer,1,1.0
49.0,2025-09-03,2025,9,3,2,0,Fall,1,1.0
49.0,2025-10-27,2025,10,4,0,0,Fall,1,1.0
49.0,2025-10-29,2025,10,4,2,0,Fall,3,1.0
49.0,2025-10-30,2025,10,4,3,0,Fall,1,1.2857142857142858
49.0,2025-10-31,2025,10,4,4,0,Fall,1,1.2857142857142858
49.0,2025-11-03,2025,11,4,0,0,Fall,1,1.2857142857142858
49.0,2025-11-04,2025,11,4,1,0,Fall,2,1.2857142857142858
49.0,2025-11-06,2025,11,4,3,0,Fall,1,1.4285714285714286
49.0,2025-11-08,2025,11,4,5,1,Fall,1,1.4285714285714286
49.0,2025-11-10,2025,11,4,0,0,Fall,1,1.4285714285714286
49.0,2025-11-11,2025,11,4,1,0,Fall,3,1.1428571428571428
49.0,2025-11-12,2025,11,4,2,0,Fall,1,1.4285714285714286
49.0,2025-11-13,2025,11,4,3,0,Fall,1,1.4285714285714286
49.0,2025-11-14,2025,11,4,4,0,Fall,3,1.4285714285714286
49.0,2025-11-17,2025,11,4,0,0,Fall,1,1.5714285714285714
49.0,2025-11-18,2025,11,4,1,0,Fall,1,1.5714285714285714
49.0,2025-11-20,2025,11,4,3,0,Fall,2,1.5714285714285714
49.0,2025-11-23,2025,11,4,6,1,Fall,1,1.7142857142857142
49.0,2025-11-25,2025,11,4,1,0,Fall,1,1.4285714285714286
49.0,2025-12-02,2025,12,4,1,0,Winter,1,1.4285714285714286
49.0,2025-12-08,2025,12,4,0,0,Winter,1,1.4285714285714286
49.0,2025-12-11,2025,12,4,3,0,Winter,1,1.1428571428571428
49.0,2025-12-15,2025,12,4,0,0,Winter,2,1.1428571428571428
49.0,2025-12-17,2025,12,4,2,0,Winter,1,1.2857142857142858
49.0,2025-12-18,2025,12,4,3,0,Winter,1,1.1428571428571428
49.0,2025-12-19,2025,12,4,4,0,Winter,1,1.1428571428571428
49.0,2025-12-20,2025,12,4,5,1,Winter,1,1.1428571428571428
49.0,2025-12-23,2025,12,4,1,0,Winter,1,1.1428571428571428
49.0,2025-12-24,2025,12,4,2,0,Winter,2,1.1428571428571428
49.0,2025-12-30,2025,12,4,1,0,Winter,2,1.2857142857142858
50.0,2002-02-22,2002,2,1,4,0,Winter,1,
50.0,2002-03-15,2002,3,1,4,0,Spring,1,1.0
50.0,2002-04-21,2002,4,2,6,1,Spring,1,1.0
50.0,2002-04-22,2002,4,2,0,0,Spring,2,1.0
50.0,2002-05-02,2002,5,2,3,0,Spring,1,1.25
50.0,2002-05-13,2002,5,2,0,0,Spring,1,1.2
50.0,2002-05-15,2002,5,2,2,0,Spring,1,1.1666666666666667
50.0,2002-05-17,2002,5,2,4,0,Spring,1,1.1428571428571428
50.0,2002-05-18,2002,5,2,5,1,Spring,1,1.1428571428571428
50.0,2002-05-19,2002,5,2,6,1,Spring,1,1.1428571428571428
50.0,2002-05-20,2002,5,2,0,0,Spring,1,1.1428571428571428
50.0,2002-05-21,2002,5,2,1,0,Spring,1,1.0
50.0,2002-05-26,2002,5,2,6,1,Spring,1,1.0
50.0,2002-05-27,2002,5,2,0,0,Spring,1,1.0
50.0,2002-05-28,2002,5,2,1,0,Spring,1,1.0
50.0,2002-06-03,2002,6,2,0,0,Summer,1,1.0
50.0,2002-06-05,2002,6,2,2,0,Summer,3,1.0
50.0,2002-06-11,2002,6,2,1,0,Summer,1,1.2857142857142858
50.0,2002-06-12,2002,6,2,2,0,Summer,1,1.2857142857142858
50.0,2002-06-19,2002,6,2,2,0,Summer,1,1.2857142857142858
50.0,2002-06-24,2002,6,2,0,0,Summer,1,1.2857142857142858
50.0,2002-06-26,2002,6,2,2,0,Summer,1,1.2857142857142858
50.0,2002-06-29,2002,6,2,5,1,Summer,1,1.2857142857142858
50.0,2002-07-01,2002,7,3,0,0,Summer,1,1.2857142857142858
50.0,2002-07-05,2002,7,3,4,0,Summer,1,1.0
50.0,2002-07-09,2002,7,3,1,0,Summer,1,1.0
50.0,2002-07-12,2002,7,3,4,0,Summer,2,1.0
50.0,2002-07-13,2002,7,3,5,1,Summer,1,1.1428571428571428
50.0,2002-07-14,2002,7,3,6,1,Summer,1,1.1428571428571428
50.0,2002-07-17,2002,7,3,2,0,Summer,2,1.1428571428571428
50.0,2002-07-19,2002,7,3,4,0,Summer,2,1.2857142857142858
50.0,2002-07-21,2002,7,3,6,1,Summer,2,1.4285714285714286
50.0,2002-07-23,2002,7,3,1,0,Summer,2,1.5714285714285714
50.0,2002-07-28,2002,7,3,6,1,Summer,2,1.7142857142857142
50.0,2002-08-04,2002,8,3,6,1,Summer,1,1.7142857142857142
50.0,2002-08-06,2002,8,3,1,0,Summer,1,1.7142857142857142
50.0,2002-08-08,2002,8,3,3,0,Summer,3,1.7142857142857142
50.0,2002-08-10,2002,8,3,5,1,Summer,2,1.8571428571428572
50.0,2002-08-11,2002,8,3,6,1,Summer,1,1.8571428571428572
50.0,2002-08-13,2002,8,3,1,0,Summer,1,1.7142857142857142
50.0,2002-08-14,2002,8,3,2,0,Summer,2,1.5714285714285714
50.0,2002-08-16,2002,8,3,4,0,Summer,1,1.5714285714285714
50.0,2002-08-17,2002,8,3,5,1,Summer,1,1.5714285714285714
50.0,2002-08-18,2002,8,3,6,1,Summer,1,1.5714285714285714
50.0,2002-08-19,2002,8,3,0,0,Summer,1,1.2857142857142858
50.0,2002-08-20,2002,8,3,1,0,Summer,1,1.1428571428571428
50.0,2002-08-22,2002,8,3,3,0,Summer,2,1.1428571428571428
50.0,2002-08-23,2002,8,3,4,0,Summer,1,1.2857142857142858
50.0,2002-08-24,2002,8,3,5,1,Summer,1,1.1428571428571428
50.0,2002-08-25,2002,8,3,6,1,Summer,1,1.1428571428571428
50.0,2002-08-30,2002,8,3,4,0,Summer,1,1.1428571428571428
50.0,2002-08-31,2002,8,3,5,1,Summer,2,1.1428571428571428
50.0,2002-09-05,2002,9,3,3,0,Fall,2,1.2857142857142858
50.0,2002-09-06,2002,9,3,4,0,Fall,2,1.4285714285714286
50.0,2002-09-08,2002,9,3,6,1,Fall,1,1.4285714285714286
50.0,2002-09-09,2002,9,3,0,0,Fall,1,1.4285714285714286
50.0,2002-09-10,2002,9,3,1,0,Fall,1,1.4285714285714286
50.0,2002-09-12,2002,9,3,3,0,Fall,2,1.4285714285714286
50.0,2002-09-13,2002,9,3,4,0,Fall,1,1.5714285714285714
50.0,2002-09-15,2002,9,3,6,1,Fall,1,1.4285714285714286
50.0,2002-09-17,2002,9,3,1,0,Fall,1,1.2857142857142858
50.0,2002-09-19,2002,9,3,3,0,Fall,1,1.1428571428571428
50.0,2002-09-20,2002,9,3,4,0,Fall,1,1.1428571428571428
50.0,2002-09-23,2002,9,3,0,0,Fall,2,1.1428571428571428
50.0,2002-09-25,2002,9,3,2,0,Fall,1,1.2857142857142858
50.0,2002-09-29,2002,9,3,6,1,Fall,1,1.1428571428571428
50.0,2002-10-02,2002,10,4,2,0,Fall,2,1.1428571428571428
50.0,2002-10-03,2002,10,4,3,0,Fall,1,1.2857142857142858
50.0,2002-10-05,2002,10,4,5,1,Fall,3,1.2857142857142858
50.0,2002-10-07,2002,10,4,0,0,Fall,1,1.5714285714285714
50.0,2002-10-14,2002,10,4,0,0,Fall,1,1.5714285714285714
50.0,2002-10-23,2002,10,4,2,0,Fall,1,1.4285714285714286
50.0,2002-10-29,2002,10,4,1,0,Fall,1,1.4285714285714286
50.0,2002-10-31,2002,10,4,3,0,Fall,3,1.4285714285714286
50.0,2002-11-05,2002,11,4,1,0,Fall,1,1.5714285714285714
50.0,2002-11-13,2002,11,4,2,0,Fall,1,1.5714285714285714
50.0,2002-11-16,2002,11,4,5,1,Fall,1,1.2857142857142858
50.0,2002-11-18,2002,11,4,0,0,Fall,1,1.2857142857142858
50.0,2002-11-23,2002,11,4,5,1,Fall,1,1.2857142857142858
50.0,2002-11-24,2002,11,4,6,1,Fall,1,1.2857142857142858
50.0,2002-11-28,2002,11,4,3,0,Fall,1,1.2857142857142858
50.0,2002-12-01,2002,12,4,6,1,Winter,1,1.0
50.0,2002-12-06,2002,12,4,4,0,Winter,1,1.0
50.0,2002-12-07,2002,12,4,5,1,Winter,1,1.0
50.0,2002-12-10,2002,12,4,1,0,Winter,1,1.0
50.0,2002-12-11,2002,12,4,2,0,Winter,1,1.0
50.0,2002-12-12,2002,12,4,3,0,Winter,1,1.0
50.0,2002-12-13,2002,12,4,4,0,Winter,2,1.0
50.0,2002-12-17,2002,12,4,1,0,Winter,1,1.1428571428571428
50.0,2002-12-18,2002,12,4,2,0,Winter,1,1.1428571428571428
50.0,2002-12-24,2002,12,4,1,0,Winter,1,1.1428571428571428
50.0,2002-12-29,2002,12,4,6,1,Winter,1,1.1428571428571428
50.0,2003-01-03,2003,1,1,4,0,Winter,1,1.1428571428571428
50.0,2003-01-04,2003,1,1,5,1,Winter,1,1.1428571428571428
50.0,2003-01-09,2003,1,1,3,0,Winter,1,1.1428571428571428
50.0,2003-01-19,2003,1,1,6,1,Winter,1,1.0
50.0,2003-01-21,2003,1,1,1,0,Winter,1,1.0
50.0,2003-01-26,2003,1,1,6,1,Winter,1,1.0
50.0,2003-01-29,2003,1,1,2,0,Winter,1,1.0
50.0,2003-02-01,2003,2,1,5,1,Winter,1,1.0
50.0,2003-02-05,2003,2,1,2,0,Winter,1,1.0
50.0,2003-02-10,2003,2,1,0,0,Winter,2,1.0
50.0,2003-02-11,2003,2,1,1,0,Winter,1,1.1428571428571428
50.0,2003-02-16,2003,2,1,6,1,Winter,1,1.1428571428571428
50.0,2003-02-17,2003,2,1,0,0,Winter,2,1.1428571428571428
